feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
MAFF-regulon	Naive 2	0.0164347232987904	0.00487776335814122	158674949	0.545773145995473	4.239150443594e-57	8.59941947129069e-57	35.5005828260588	27.1199043951666
MAFG-regulon	Naive 2	0.0240803434458146	-0.00159910690124104	141947943	0.488239485230249	0.000716463586958764	0.000827136823968654	57.6997798212667	58.7863497543487
MAX-regulon	Naive 2	0.202980406054011	0.00639902954483396	182178637	0.626615659719905	5.05798172520678e-270	5.13023860699545e-269	100	100
MAZ-regulon	Naive 2	0.133462889411605	-0.00342344320848351	134796248	0.463640749866231	6.65334621199506e-24	9.35420952577523e-24	100	100
MEF2A-regulon	Naive 2	0.0441211423416171	0.00405718086758732	169132187.5	0.581741520275965	9.83323572080058e-114	2.97089249436954e-113	100	99.9973443101846
MLX-regulon	Naive 2	0.0515410663064074	-0.00166825514613594	139752500	0.480688111553969	8.56375892147751e-08	1.05743805813027e-07	100	99.9867215509229
MXD4-regulon	Naive 2	0.0649035206340803	-0.0328563077862643	125258704.5	0.430835728318288	4.30213193743368e-82	1.13130136132515e-81	86.128739800544	89.1116717567388
MXI1-regulon	Naive 2	0.0748649478045778	0.0116110938616708	190667403	0.655813340605496	0	0	100	100
MYBL1-regulon	Naive 2	0.0217929192944696	-0.00975761699555188	133458273.5	0.459038696695716	4.0347123844671e-30	6.30805108019565e-30	80.4688511850796	79.9760987916611
MYC-regulon	Naive 2	0.296047276450633	-0.0226964144056556	130243621.5	0.447981685199083	3.67048065543062e-47	6.76893835157335e-47	100	100
NFATC1-regulon	Naive 2	0.0423661891108812	-0.00982311534664348	129632725.5	0.445880467370451	6.56894677747454e-51	1.24372058986851e-50	94.5602901178604	94.8824857256672
NFE2L1-regulon	Naive 2	0.15520597074449	-0.0330919700273945	118011593.5	0.405908803212748	4.76632782919054e-150	1.88005153262516e-149	99.9870483098044	99.925640685168
NFE2L2-regulon	Naive 2	0.107685524362912	-0.00385012646334537	142926187	0.491604221181298	0.019912456291405	0.0220903811982774	100	100
NFKB1-regulon	Naive 2	0.0502262103106653	-0.00776361167812641	132166741.5	0.454596385623703	2.40950970908554e-36	3.93276297344996e-36	99.9740966196089	99.9229849953525
NFKB2-regulon	Naive 2	0.0702947639260835	-0.00371374514290607	133410957	0.458875948415504	4.04248343871693e-30	6.30805108019565e-30	100	100
NFYA-regulon	Naive 2	0.021841998671934	0.00107681999843847	155355862.5	0.534356925020755	1.62608112673379e-21	2.19908114282094e-21	99.6762077451107	98.8819545877042
NFYB-regulon	Naive 2	0.0994389162886248	-0.0110695272267946	108452282	0.373028909166551	1.57748567291831e-271	1.72309973503385e-270	100	100
NFYC-regulon	Naive 2	0.0806741316813329	-0.00344716256903579	130966255	0.450467231664876	6.30744106466066e-43	1.09226418436806e-42	100	100
NR1H3-regulon	Naive 2	0.010570361609291	0.00245344115798548	152462462.5	0.524404881358064	1.17921126564742e-20	1.55044444186976e-20	25.8515736303588	21.3358119771611
NR2C2-regulon	Naive 2	0.0232606531858727	0.00177682162167171	154563894	0.531632896164919	1.02228552982361e-18	1.33178481866929e-18	79.7694599145188	75.2011685035188
NR3C1-regulon	Naive 2	0.230787921903469	0.00639919881492265	172381109	0.592916404019884	2.24658219188475e-146	8.62201814182797e-146	100	100
NRF1-regulon	Naive 2	0.0261684297943912	-0.000675712767140558	144613284.5	0.497407106362475	0.47216501240003	0.489397312122658	99.9611449294133	99.9681317222148
PAX5-regulon	Naive 2	0.1061628368661	0.00710393523039279	176287986	0.606354369903884	3.85708556985707e-191	1.9560933961418e-190	100	100
POU2F1-regulon	Naive 2	0.00507733604635108	0.000237822025570598	148843951	0.511958767982122	8.9846509476983e-07	1.09044481587449e-06	20.2305400854812	17.9604302217501
POU6F1-regulon	Naive 2	0.0313450670716712	0.000413255044197213	149178482	0.513109409828574	0.000204797714194798	0.000238371109964437	67.4783059189224	64.9183375381755
REL-regulon	Naive 2	0.261550452254701	-0.00260474238844849	142375243	0.489709212283912	0.00432481235863122	0.00487399488036217	100	100
RELA-regulon	Naive 2	0.0948918628116588	0.00340714790697165	170313800.5	0.585805757563724	4.00827964286268e-125	1.32366444020116e-124	100	100
RELB-regulon	Naive 2	0.10021632977293	-0.00598588315153176	113839576.5	0.391558870488103	1.24317857654401e-198	6.5381984396018e-198	100	100
REST-regulon	Naive 2	0.225131562291883	0.00784857207207001	193207994.5	0.664551875732703	0	0	100	100
RFX5-regulon	Naive 2	0.0637968641570769	-0.00186976152897249	150096166	0.516265845591535	6.47613423311576e-06	7.7933140771393e-06	100	100
RXRA-regulon	Naive 2	0.0134087367347309	-0.0013513408217881	141331065	0.486117691910779	8.13881540656305e-05	9.71186376245338e-05	63.7093640720114	64.3765768158279
SETDB1-regulon	Naive 2	0.0623584485443716	0.00318243154254615	155539217	0.534987585140251	2.95618646537695e-22	4.11547527532869e-22	95.4410050511592	94.9727791793918
SOX5-regulon	Naive 2	0.00832043103480123	0.000623162343381356	146823168.5	0.505008150828323	0.057486962550783	0.0618420354712969	23.1576220696801	22.3582525561014
SP1-regulon	Naive 2	0.015315250728299	0.00279736562753777	160679583	0.552668219298754	1.57436187463167e-51	3.02107278645538e-51	66.0665716876052	58.5420262913292
SP2-regulon	Naive 2	0.0277133449170487	-0.000634832756561864	139836664	0.480977599285643	1.33075860073946e-07	1.62903208021555e-07	100	100
SP3-regulon	Naive 2	0.0307291306752935	0.00296348525043611	175636874	0.604114826441762	2.91689818393762e-183	1.42827428316946e-182	100	100
SP4-regulon	Naive 2	0.0106411998693472	0.0024140388151638	154589894	0.531722324911456	5.03315435916113e-28	7.60327573405191e-28	33.7262012692656	28.049395830567
SPI1-regulon	Naive 2	0.425128113790775	0.00793539066903631	164388093	0.56542388856105	1.51719675629859e-73	3.77968314727018e-73	100	100
SPIB-regulon	Naive 2	0.556267625719468	-0.00986160609098696	113826122.5	0.391512594551337	8.44796138866131e-199	4.61388660457656e-198	100	100
SREBF1-regulon	Naive 2	0.0407759231875681	-0.000185525126846296	145723655	0.501226300285806	0.733830146599973	0.744313434408544	97.0340629452143	96.8662860177931
SREBF2-regulon	Naive 2	0.104564882316525	0.00672686494101357	189918633.5	0.653237897612031	0	0	100	100
SRF-regulon	Naive 2	0.0231686667508819	0.00289149608507328	166314093.5	0.572048496658916	8.59253422799264e-89	2.34642280841337e-88	99.0027198549411	97.7161067587306
STAT1-regulon	Naive 2	0.0834923897378786	0.00448744538054802	177628807	0.61096621380236	6.83841445900181e-208	4.04606188824274e-207	100	100
STAT2-regulon	Naive 2	0.0739738131030225	0.00932640199227804	180951321.5	0.622394225613353	1.85552083796145e-252	1.54990564112074e-251	100	99.9548532731377
STAT5A-regulon	Naive 2	0.0668673772932277	-0.00571246068969752	127998107	0.440258087235025	1.24108469060338e-61	2.75365665727625e-61	100	100
TBP-regulon	Naive 2	0.0190191852258313	-0.00226799264886471	142905947	0.491534604341687	0.0120525427487768	0.0134760714198921	49.7085869705997	49.9216571504448
TCF12-regulon	Naive 2	0.00960083571226177	0.000671358010369187	147056428.5	0.505810464267446	0.0346704085420747	0.0381643256819737	26.0199456029012	25.0564334085779
TFDP1-regulon	Naive 2	0.515282114766877	-0.0155224210649317	116670433	0.401295791581216	6.44385289492237e-165	2.69125620905581e-164	100	100
TFDP2-regulon	Naive 2	0.0264447820484241	-0.000817468940733833	145252406	0.499605407694391	0.912875194438426	0.912875194438426	100	99.9946886203691
TFEC-regulon	Naive 2	0.0870584846891417	-0.00540229351580983	130672420	0.449456566444157	1.26631284578035e-44	2.24770530126012e-44	100	100
THAP1-regulon	Naive 2	0.038537992229535	0.00165438231870561	161330975.5	0.554908727559468	2.40724189346661e-52	4.68258012153779e-52	100	100
THAP11-regulon	Naive 2	0.180927080027543	0.00295160316097004	164662117	0.566366412516475	1.26194446034978e-75	3.19993059588695e-75	100	100
TP53-regulon	Naive 2	0.0938250885915372	-0.00546078990985582	128466022.5	0.441867514029264	1.87437053284861e-58	3.97254650245526e-58	100	100
USF2-regulon	Naive 2	0.132644079252153	0.00886657541084916	197964310	0.680911542398057	0	0	100	100
XBP1-regulon	Naive 2	0.192521415235118	-0.00333611076274126	157102383	0.540364199602142	4.45026983744113e-29	6.79503566577033e-29	100	100
YBX1-regulon	Naive 2	0.0936940840004509	-0.00179513022003032	135493046.5	0.46603743511407	4.63324726584135e-21	6.14879543691095e-21	100	100
YY1-regulon	Naive 2	0.63104953981379	-0.0101486456462108	121109868	0.416565526480531	2.06641854131142e-118	6.37894419274394e-118	100	100
YY2-regulon	Naive 2	0.0619972438752862	0.0132497039249072	179778567.5	0.618360459451192	1.98455546048057e-236	1.56559375215689e-235	96.6196088589561	89.2816359049263
ZBTB33-regulon	Naive 2	0.375064521165253	0.0111328246491484	185199534.5	0.637006239598426	0	0	100	100
ZNF143-regulon	Naive 2	0.0254888053140338	0.00260057258277177	172068844.5	0.591842349295923	4.67300963770085e-143	1.74622991724611e-142	100	99.9920329305537
ZNF274-regulon	Naive 2	0.0695084872441402	0.00502137343129905	175087055	0.602223687057447	9.71909412935524e-177	4.60037122122815e-176	100	100
ZNF76-regulon	Naive 2	0.0154917004363083	0.00112622832652083	159019669	0.546958833591865	9.31705396992956e-39	1.55649607497647e-38	99.6891594353063	99.4130925507901
ATF1-regulon	Naive IER2	0.103055148934322	-0.00325087998287522	22164572	0.450302030199444	1.42732701211367e-08	2.15617484808661e-08	100	100
ATF3-regulon	Naive IER2	0.0503477747759822	-0.000690938657397333	25673826.5	0.521597087276862	0.013738581410263	0.0157328916149787	100	100
ATF4-regulon	Naive IER2	0.105604591682537	-0.00322611104235529	23495478.5	0.477341122086968	0.00973317393864056	0.0112907812238142	100	100
ATF5-regulon	Naive IER2	0.110153875163709	-0.00848756560340466	20796800.5	0.422513978018742	9.53440328197904e-19	2.02072427767317e-18	100	99.9977408277607
ATF6-regulon	Naive IER2	0.133380814033377	-0.00310932980165976	26371827.5	0.535777882980079	4.46642981273591e-05	5.76575484916818e-05	100	100
ATF6B-regulon	Naive IER2	0.0592273764232438	0.0019793721898586	27043317.4121094	0.549420071544843	1.71245350690566e-08	2.55966734716424e-08	100	99.9186697993855
BACH1-regulon	Naive IER2	0.047220389180006	0.00403647247768725	27493238.5	0.558560802045152	2.36919956844817e-11	3.91193417115861e-11	99.910071942446	99.5549430688596
BATF-regulon	Naive IER2	0.0192677048821272	-2.62927613624633e-05	25363519	0.51529278790956	0.0640094753914308	0.0699180423506398	53.8669064748201	51.6627507681186
BATF3-regulon	Naive IER2	0.0658370524007427	-0.0177618403578975	17078665.5	0.3469752426416	2.95541550002954e-68	1.31146562813811e-67	100	100
BCL11A-regulon	Naive IER2	0.21787280638548	0.013708417923018	32365672	0.657550608708768	3.05495478708351e-72	1.60667992505873e-71	100	100
BHLHE40-regulon	Naive IER2	0.0597481379441849	0.00419988543418495	27967089.5	0.568187699749833	7.27627654017927e-15	1.37764169160728e-14	100	100
BRF2-regulon	Naive IER2	0.0375496626185022	-0.00416473513652753	21208560	0.430879406361049	3.11976258832696e-15	6.06857928140312e-15	99.5503597122302	99.7334176757636
CEBPB-regulon	Naive IER2	0.13867501102544	-0.00452797423969484	22419482	0.455480857497266	3.78984753601596e-07	5.27606225602221e-07	100	100
CEBPG-regulon	Naive IER2	0.0603961181518532	-0.00785716602627801	21113938.5	0.428957047853494	5.25969040431801e-16	1.0373278297405e-15	100	100
CLOCK-regulon	Naive IER2	0.0172560505988654	0.00170305917428646	25658155.5	0.521278710584758	0.00978004289105034	0.0112907812238142	54.3165467625899	51.0121091632026
CREB1-regulon	Naive IER2	0.0466525334514206	0.00377381960030827	27958576	0.568014736954337	8.50286880108007e-15	1.58869390757022e-14	100	99.9932224832821
CREB3-regulon	Naive IER2	0.230526481564216	-0.00950650158185443	19898669	0.404267271615565	9.02640072590797e-28	2.28883732692666e-27	100	100
CREB3L2-regulon	Naive IER2	0.124740065879022	-0.00208831391795469	27288570.5	0.554402706147029	5.40589704195306e-10	8.52930422174816e-10	100	100
CREB3L4-regulon	Naive IER2	0.0141071784018296	0.00308134632994188	26376158.5	0.535865872862888	6.51325439502506e-07	8.97943809799572e-07	37.5	31.1923911078981
CREB5-regulon	Naive IER2	0.0362216117589015	-0.00302687871436812	24024026	0.488079250136851	0.173815275991042	0.181483596990646	99.8201438848921	99.6181998915597
CREM-regulon	Naive IER2	0.143948307588687	-0.00620326993032255	18641965.5	0.378735709922935	1.56446118597845e-43	4.72666996614767e-43	100	100
CTCF-regulon	Naive IER2	0.362930969261824	-0.00810797938788016	20384888.5	0.414145451441124	1.18052848152772e-22	2.74811548158911e-22	100	100
CUX1-regulon	Naive IER2	0.075872999638201	-0.000845793176756746	25370643	0.515437521210214	0.0781914794404933	0.084757176187405	100	100
DDIT3-regulon	Naive IER2	0.0858271019984974	0.000942061261668667	25779729	0.523748633932182	0.00673850176611877	0.00797389375657388	100	100
E2F1-regulon	Naive IER2	0.402057130850105	-0.0365330903931071	13093854.5	0.26601863841477	5.36428904314043e-157	5.85945418558417e-156	100	100
E2F2-regulon	Naive IER2	0.0511010271406896	-0.0028908078628158	23052798	0.468347493521539	0.0003047162171481	0.000376258285522002	100	100
E2F3-regulon	Naive IER2	0.0231879748128689	0.00212474212544142	28501761.5	0.579050254961402	1.8998313275993e-19	4.21525075811094e-19	100	100
E2F4-regulon	Naive IER2	0.367257865130643	-0.0321884786248593	14357584.5	0.291692952569085	7.52444597904968e-125	5.34235664512528e-124	100	100
E2F6-regulon	Naive IER2	0.0592206313372646	-0.013511710692667	18101952	0.367764635210321	1.9771111757914e-51	7.79860519339942e-51	100	100
E2F7-regulon	Naive IER2	0.0325742627531492	0.00205048541596473	28125300.5	0.571401961432842	3.75220193462664e-16	7.61160963881404e-16	100	100
E2F8-regulon	Naive IER2	0.067091122984974	-0.00789906505152452	18174849.5	0.369245642479329	2.5222509083381e-50	9.67998997254082e-50	100	100
EGR1-regulon	Naive IER2	0.0606741752149668	0.0135430579517263	41320952.5	0.83948874810327	0	0	100	100
EGR2-regulon	Naive IER2	0.0667659619323777	0.0212385320449638	37869722	0.769372523849708	2.06870496487783e-207	3.67195131265815e-206	100	99.9954816555214
EGR3-regulon	Naive IER2	0.0568364240646317	0.0157512877071368	36032118.5	0.732039225162433	1.95590860248605e-154	1.98385015395014e-153	100	99.9954816555214
ELF1-regulon	Naive IER2	0.692926260975185	-0.0144730609826585	19275539.5	0.391607587551863	3.96384622006873e-35	1.10365914362698e-34	100	100
ELF2-regulon	Naive IER2	0.0481236591274094	0.0158561740052438	36593197	0.743438262673794	8.92786596443728e-170	1.15250633359099e-168	100	99.5233146575095
ELF4-regulon	Naive IER2	0.0206016721892196	0.0022086974006711	27697737.5	0.562715464489063	8.3508062921323e-13	1.41168392081284e-12	99.3705035971223	98.3101391650099
ELK1-regulon	Naive IER2	0.0628419692345574	-0.00329371911633701	21217211	0.431055162647399	3.66254336097876e-15	7.02812374674303e-15	100	100
ELK3-regulon	Naive IER2	0.0699270212480735	0.00514771688913307	28894101.5	0.587021150971867	3.13530928042837e-23	7.54599860713269e-23	100	100
ELK4-regulon	Naive IER2	0.0481331402410539	0.00321489215381972	26424254.5	0.536843005488976	2.62797015276727e-05	3.45529408974956e-05	97.7517985611511	96.7038677028737
ESRRA-regulon	Naive IER2	0.0773548911058601	-0.014742109626654	15917374	0.323382099489395	2.66578885609705e-90	1.64583485898166e-89	100	100
ETS1-regulon	Naive IER2	0.238886774803557	-0.00415403114626378	23763445.5	0.482785219276233	0.0495247369609796	0.0545156019260395	100	100
ETV2-regulon	Naive IER2	0.0340794792635027	0.00561505805806952	32277114.5	0.655751448226924	1.21121498963708e-70	6.14259030458803e-70	100	100
ETV3-regulon	Naive IER2	0.0126336070573483	0.00123481224239713	26294118	0.534199113689349	9.25625280530369e-05	0.000116317513128595	86.4208633093525	84.2964937646846
ETV5-regulon	Naive IER2	0.0353274624161882	0.00191064311698332	27823410	0.565268664338365	9.58125985564984e-14	1.72220113861048e-13	100	100
ETV6-regulon	Naive IER2	0.465246485063484	0.00581407163159442	26977527	0.54808345398505	4.11424366155636e-08	5.90123838324245e-08	100	100
ETV7-regulon	Naive IER2	0.0639435433427844	-0.000135865713256203	25857254.5	0.525323665024243	0.00386229569507605	0.00464784736187118	100	100
FLI1-regulon	Naive IER2	0.155232406797076	0.0115847921511826	30654875	0.622793548551724	1.36155214702777e-44	4.29645344173208e-44	100	100
FOS-regulon	Naive IER2	0.100109304383603	0.0141792616614273	38454105.5	0.781245032665355	6.59659209009127e-226	1.33816582398994e-224	100	100
FOSB-regulon	Naive IER2	0.0812888778825248	0.0408156381587934	44119566	0.896346211481926	0	0	100	99.3064341225375
FOSL1-regulon	Naive IER2	0.0546585353870082	-0.00628929899168629	23187572.5	0.47108561230719	0.000970772068685802	0.0011883589116671	100	100
FOXO1-regulon	Naive IER2	0.0218600484345053	0.00529276979458557	27612009	0.56097377881176	1.7497743943235e-13	3.03009712187729e-13	60.6115107913669	52.1349177661305
FOXO3-regulon	Naive IER2	0.0596865074362217	0.0409460324296688	40175259	0.81621249855348	0	0	87.589928057554	45.7346828122176
GABPA-regulon	Naive IER2	0.0277183653089999	0.00228647136313525	28461833	0.578239055692009	4.40287714767232e-19	9.47285689347681e-19	100	100
GTF2B-regulon	Naive IER2	0.0747438623805913	-0.0044214723350172	21775033	0.442388040137202	4.93144363924324e-11	8.04902295140851e-11	100	100
HINFP-regulon	Naive IER2	0.0188493312520496	0.00268457426060951	26303140	0.534382407321928	5.72224054260631e-05	7.32034375720808e-05	65.4676258992806	63.1777516717875
HIVEP3-regulon	Naive IER2	0.085461796561606	0.00796912321681326	27890680.5	0.566635351803502	2.90515667626258e-14	5.28887497473445e-14	100	99.6859750587385
HOXB2-regulon	Naive IER2	0.0432154199205294	0.00626625850109962	27802108.5	0.56483589673535	1.23325606450476e-13	2.18902951449595e-13	88.8489208633094	83.6006687149828
IKZF1-regulon	Naive IER2	0.141277489147638	-0.00265162557215975	21111794.5	0.428913489712477	5.04897310162851e-16	1.0097946203257e-15	100	100
IRF1-regulon	Naive IER2	0.148640416380036	0.0135295319727374	36296476	0.737409990677258	1.42850886965279e-161	1.69040216242247e-160	100	100
IRF2-regulon	Naive IER2	0.0916636744080671	0.00681014474608863	29873439.5	0.606917672756788	3.17314088735094e-34	8.5016227547893e-34	100	100
