gene	waldStat	df	pvalue	meanLogFC
ARHGAP35	0.419234272418578	2	0.81089464874449	0.562900017041889
NPAS1	2.1621520915865	2	0.339230301842171	0.386917311125401
TMEM160	1.63848070192832	2	0.440766355099095	0.255492721207762
ZC3H4	2.70683934926709	2	0.258355257376631	1.05391000807306
SAE1	3.02602662724043	2	0.220245308845135	0.626053508628971
BBC3	4.85438895606735	2	0.0882841686411703	1.28415041725428
CCDC9	0.0205968416506478	2	0.989754426340722	0.147607653108325
INAFM1	4.00187064244519	2	0.135208760452982	1.16134257151261
DHX34	1.40791752840847	2	0.494623325732976	1.11667537130349
KPTN	0.116343474874004	2	0.943487901328488	0.337002238616076
NAPA-AS1	0.3955493200815	2	0.820554736077082	0.463849895610852
NAPA	9.45093498679542	2	0.00886656787893891	0.673152760803194
NOP53	13.300193810828	2	0.00129389671379365	0.50161777382646
SELENOW	8.81807722482559	2	0.0121668697865918	1.38756208901724
LIG1	0.036786969237934	2	0.981774643122815	0.105846604451671
ZSWIM9	0.204879734087933	2	0.902632426077003	0.339992774219176
CARD8	0.0263429089604269	2	0.986914909530639	0.0466718296208591
CARD8-AS1	2.72802651333143	2	0.255632795536	1.41855916453485
EMP3	4.14422620120261	2	0.125919419977518	0.876521321877353
KDELR1	0.906420303273113	2	0.635584550457097	0.226503831347746
GRWD1	0.812159194770436	2	0.666257132988544	0.321978259085773
CYTH2	2.72858726048575	2	0.2555611329013	0.616989048635819
RPL18	5.29886838217646	2	0.0706911994576696	0.156990746334255
SPHK2	2.83810003672065	2	0.241943749878921	1.14865900375432
DBP	4.00036115252274	2	0.135310847103494	1.26399151323179
CA11	0.0196366106562527	2	0.990229736872074	0.14375184447996
BCAT2	0.0104565334254947	2	0.994785376885849	0.0437806740378124
PLEKHA4	0.0997254271772401	2	0.951360024339389	0.330311908148929
PPP1R15A	13.5355930391328	2	0.0011502263618719	0.601425280832337
NUCB1	5.08009911867053	2	0.0788624913211781	0.490165974530636
BAX	2.58351963964279	2	0.274786782111588	0.314515609393054
FTL	36.1345715582214	2	1.42389342538962e-08	0.663313276274536
GYS1	0.410798266442575	2	0.814322228484814	0.620549886588259
RUVBL2	2.13136424349969	2	0.344492788580699	0.431855483893964
SNRNP70	0.444116576966014	2	0.800868681553603	0.0654216673169311
LIN7B	0.00848026210788974	2	0.99576884560984	0.120773638692321
C19orf73	1.22723240266624	2	0.541389551334646	1.29865685401819
SLC6A16	1.18107760314498	2	0.554028692769951	0.331194767242115
AC011450.1	0.769447941213907	2	0.680638486505607	1.4231174297442
CD37	80.7457087799903	2	0	0.678681590364502
PIH1D1	1.47554349662746	2	0.478178230748568	0.285637388323447
ALDH16A1	1.20771551021939	2	0.546698533736979	0.318404019529061
RPL13A	40.0922425465239	2	1.968249452311e-09	0.534278618946612
RPS11	28.0124733311167	2	8.26358890537726e-07	0.517693619805071
FCGRT	3.3321104912538	2	0.188991120666452	1.27334221741164
NOSIP	0.229154512669067	2	0.89174304295801	0.0891906243601824
PRRG2	0.794800469482117	2	0.67206498804069	0.74200103383652
PRR12	1.54316455327547	2	0.462281032844309	1.62339025166486
SCAF1	1.27861891690176	2	0.5276566671184	0.66942632697217
IRF3	4.15631210254953	2	0.125160789625252	0.491934372353279
BCL2L12	5.49998237843996	2	0.0639284244635112	0.873381383009068
PRMT1	8.04594059962013	2	0.0178997183694395	0.37188783654551
AP2A1	0.292837847047976	2	0.863795763012263	0.291415652578768
FUZ	0.706447379105592	2	0.702420051775173	0.804365042275196
MED25	8.43929361062349	2	0.0147038369049756	1.44438556859125
PTOV1	1.54079906901181	2	0.462828115563715	0.403367396069849
PNKP	0.411488303267141	2	0.814041320784406	0.206331804472569
AKT1S1	0.531592528664147	2	0.766595294396429	0.484902063644873
TBC1D17	2.16580563758395	2	0.338611170764559	0.765919298573192
IL4I1	8.43030811011424	2	0.0147700461915004	4.57803717417884
NUP62	9.81551269337021	2	0.00738904820961772	1.47796282328068
ATF5	6.69697734514896	2	0.0351374181358698	1.87292412964927
VRK3	2.84296009325095	2	0.241356533493308	0.498264144818832
KCNC3	5.15682792478807	2	0.0758942797985188	30.2710940787695
NR1H2	0.534055368452421	2	0.76565187469227	0.201528414982428
NAPSA	1.14660632064883	2	0.563660499300567	2.02747953085048
POLD1	0.185005272318497	2	0.911646807715131	0.279440943920288
SPIB	59.8589734688361	2	1.00364161426114e-13	1.24779360122225
FAM71E1	8.95035356753156e-05	2	0.999955249233508	0.0125536680101837
EMC10	8.34843533019178	2	0.0153872249105147	1.13820850200071
JOSD2	1.42413427767257	2	0.490628950336656	0.339509831429853
C19orf81	8.62348685592828	2	0.0134101495722785	2.41823377911211
CLEC11A	3.82127636211066	2	0.147985914646382	1.49799536391372
C19orf48	3.03267184379753	2	0.21951473433722	0.596702644079554
LINC01869	0.461167112508017	2	0.794070082708665	0.913324140758921
KLK1	15.1394045212917	2	0.000515846013409038	2.6872724556657
CTU1	6.45783819651935	2	0.0396002796744839	2.15253240725778
ETFB	0.811197052580832	2	0.666577727145039	0.209621531039059
SIGLEC10	1.53679446313807	2	0.463755766067509	0.735611998944128
ZNF350	0.000445269190347019	2	0.999777390186069	0.0131265269095363
ZNF616	2.41082040486837	2	0.299569090336085	1.65548620897367
ZNF836	3.13932405036378	2	0.208115508273211	3.97057360148197
PPP2R1A	9.51117535123674	2	0.00860348714769432	0.501631195601827
ZNF766	1.42311841268397	2	0.490878220023904	0.662765322012102
ZNF480	2.10245303904419	2	0.349508806737223	0.537786006495174
ZNF880	3.9790460357719	2	0.136760642270927	1.55156042387929
ZNF528	0.0864654662101541	2	0.95768847831531	0.408663364800087
ZNF701	1.77376240653368	2	0.411938503852688	0.96199962244939
ZNF83	4.08985734279163	2	0.129389418814868	1.59600165678398
ZNF600	0.508040785343309	2	0.775675983779541	0.473619181372221
ZNF28	0.22300892131035	2	0.894487401394513	0.463128647708663
ZNF468	9.20216083919578e-05	2	0.999953990254285	0.00960807590686794
ZNF160	0.00334707990467359	2	0.998327859634785	0.054130272616638
ZNF415	4.5960624618241	2	0.100456424666927	1.5379773844276
ZNF347	0.0755509191714168	2	0.96292913312483	0.380649550163412
ZNF677	0.0176952901946457	2	0.991191380135948	0.184640388771081
ZNF845	1.44569341438831	2	0.485368585198324	2.18588529893752
ZNF525	0.638781229630517	2	0.726591676394022	1.30632164987051
ZNF765	0.65850456150782	2	0.719461487563387	1.00543023330205
ZNF331	0.185242931892694	2	0.911538483355268	0.392068733225576
MYADM	2.64067912230938	2	0.267044608593101	1.51749918318817
NDUFA3	6.345200735617	2	0.0418945149889334	0.12739601531251
TFPT	0.00608771942117312	2	0.996960768133689	0.0256462458545179
PRPF31	0.00635363284460561	2	0.996828224319737	0.0188048155666115
CNOT3	1.92663778496246	2	0.381624212115341	0.564795478168991
LENG1	0.108939867723277	2	0.946986980671392	0.131931107279226
MBOAT7	0.222543084794833	2	0.894695768106896	0.337982447472954
TSEN34	3.09496741628891	2	0.212782724186469	0.535561168979995
RPS9	35.5224922208719	2	1.93369877887761e-08	0.526182231164636
LENG8	0.953666920185658	2	0.620745899650058	0.62572615829744
LILRB1	10.5695223581679	2	0.0050682424459414	1.39255485992805
NLRP2	3.03514517257836	2	0.219243436069123	1.6224593391025
RDH13	2.38441254608728	2	0.303550808768179	1.64672799713998
PPP1R12C	0.213622967547492	2	0.898695075626441	0.325938030710658
PPP6R1	0.452142425619242	2	0.797661295941041	0.212533590090806
HSPBP1	4.18689469711241	2	0.12326147726662	0.838019457832439
KMT5C	0.146648045515558	2	0.929299666995687	0.318331233989498
RPL28	43.5961381526204	2	3.413649363182e-10	0.557956768076581
UBE2S	2.07852097331453	2	0.353716163084615	0.585191378648214
ISOC2	5.61380162555523	2	0.0603918683677592	1.25399851928733
ZNF628	1.21036649155321	2	0.545974369975077	0.400200197405855
NAT14	0.351394736337077	2	0.838871814239986	0.486673073575702
ZNF579	1.00873403736022	2	0.603887704110137	0.660203438699455
FIZ1	4.1538116637393	2	0.125317365930174	5.55565746398186
ZNF524	2.24305536983329	2	0.325781722447731	0.60227534292238
ZNF865	3.33687914568951	2	0.188541040775607	4.95992816188723
ZNF784	2.10873054012676	2	0.348413505618603	2.59280868087455
ZNF580	4.4223463983228	2	0.109572023272935	0.547762582879051
ZNF581	19.4923076470756	2	5.85193070263834e-05	0.694243622952627
CCDC106	2.95167134484258	2	0.228587622833834	0.635013054095437
U2AF2	1.4986565550248	2	0.472683958569262	0.350245747421787
EPN1	0.121610169119463	2	0.941006638625059	0.128576016856903
NLRP11	4.29844661169718	2	0.116574665481425	3.50483893226108
NLRP4	14.2495883149499	2	0.000804898675449306	1.51223663819249
ZNF787	2.35530740792837	2	0.308000551950163	0.714826754449258
ZNF444	5.21895974928819	2	0.073572800892192	0.688356423469835
ZSCAN5A	0.88070598809045	2	0.643809120181883	0.800909489004899
ZNF583	0.204121751681122	2	0.902974580659088	0.637419690764649
ZNF71	8.53719150826966	2	0.0140014308063583	3.27142842804737
ZNF264	0.565314964678346	2	0.753777925900737	0.706527597998383
AC005261.1	0.220162765744264	2	0.895761232708195	0.54904681043387
ZNF543	0.331576244888128	2	0.847225723289449	0.828282510940271
ZNF304	1.23453081639527	2	0.539417509250717	1.34661058812696
TRAPPC2B	1.53970931409665	2	0.463080368887953	0.511466228080069
ZNF548	0.0163667082618282	2	0.991850038361888	0.140627419037008
ZNF17	2.2774075347981	2	0.320233850457907	1.36628571761642
ZNF419	0.179567461018171	2	0.914128862078358	0.493152386733946
ZNF550	0.480025572151119	2	0.786617803247585	0.943417550711889
ZNF134	0.58773206542097	2	0.745376340802911	0.588675568362718
ZNF211	0.0190661669722704	2	0.990512212303786	0.138561356354091
ZNF551	1.07819215672842	2	0.583275249273595	1.79077676730059
ZNF154	0.497577808314493	2	0.779744556847007	1.13137999589503
ZNF671	2.38500153517209	2	0.303461427873392	1.40674970721888
ZNF776	0.926583365512693	2	0.62920907630168	0.910734348781126
ZNF586	0.0475707143632499	2	0.976495284965293	0.170688577345508
ZNF552	0.0358936543124716	2	0.982213258041907	0.174729713189343
ZNF587B	0.134464713056948	2	0.93497792786978	0.258978663374385
ZNF814	1.98527061151875	2	0.370598761965148	0.614901394858074
ZNF587	0.546489264304861	2	0.760906622633997	0.469763443731891
ZNF417	1.40587782381751	2	0.495128025783131	2.12343921853193
ZNF256	0.0374920654851654	2	0.981428581319872	0.211614944252825
ZNF606	2.12519665633278	2	0.345556772942558	1.35808710981842
ZSCAN18	2.28583854354511	2	0.318886744620923	1.0633730436622
ZNF274	1.01951400038932	2	0.600641516851765	0.588495041282946
ZNF544	0.906782160062794	2	0.635469565566926	0.484083824163208
AC020915.3	0.501852362396828	2	0.778079806357891	0.829106175095382
ERVK3-1	0.0128270206335814	2	0.993607012342966	0.0771781642671983
AC010642.2	3.21638856358865	2	0.200248880853806	0.997153544396307
A1BG	1.97121356437199	2	0.373212699399591	0.564949031752704
A1BG-AS1	1.01312518657304	2	0.602563278071994	0.99402152080753
ZNF837	1.29237277714557	2	0.52404045755204	1.29994648392195
RPS5	26.4329679948004	2	1.82034594109481e-06	0.397045766986587
ZNF584	0.0591262202273171	2	0.970869604016665	0.25251087099917
ZNF324B	0.832665396357879	2	0.659460832565039	1.05490244764521
ZNF324	3.22456153296344	2	0.199432236607086	1.89232146080017
ZNF446	0.175919476009231	2	0.915797747825765	0.590750371992735
SLC27A5	2.50236560003319	2	0.286166119315096	1.11749989710073
ZBTB45	0.379110394455359	2	0.827327049477595	0.494536808225862
TRIM28	3.16313468027312	2	0.2056525180288	0.311024904366157
CHMP2A	9.30658810487499	2	0.00953015733091112	0.691342832558308
UBE2M	0.297416997530473	2	0.861820299968386	0.235734269445511
MZF1	0.0645320901010286	2	0.968248949969038	0.160793403226432
RPS4Y1	3.84017793350702	2	0.146593919565073	0.351029696959894
ZFY	4.17580294504288	2	0.123946969209113	2.46992417696972
TTTY15	0.242282515925437	2	0.885908809080305	0.294173908558406
USP9Y	0.576893066964673	2	0.7494268733215	0.923097268325972
DDX3Y	0.442194468249565	2	0.801638729860246	0.360166845172896
UTY	0.17038393276916	2	0.918335977842036	0.242830715002857
TMSB4Y	3.27557883238275	2	0.194409325740283	3.16382121361087
KDM5D	0.24900234688667	2	0.882937225288978	0.321201657669207
EIF1AY	2.95876602550917	2	0.227778181270824	0.457729573254783
IL17RA	1.97957543242994	2	0.371655579101479	2.04952235589995
HDHD5	0.378541884680507	2	0.827562254662436	0.256938081450607
ADA2	4.89009629723231	2	0.0867219592588777	2.85049501918716
ATP6V1E1	8.34562646525385	2	0.0154088504110093	0.634403228156044
BCL2L13	0.0096170277545492	2	0.99520302851758	0.0407409706530244
BID	3.75493965737723	2	0.152976673700205	0.487206942235106
LINC00528	0.0656663437349643	2	0.967699985704902	0.254793653414902
MICAL3	0.701110739778055	2	0.704296835827898	0.112770410016629
PEX26	2.68374110257361	2	0.261356330636561	1.54585597543864
TMEM191B	0.129681512428918	2	0.937216697429561	0.4811767436509
DGCR2	0.5930754429755	2	0.743387585049528	0.686923686843051
ESS2	4.46704206522549	2	0.107150484795893	1.1327302595245
SLC25A1	1.80371274751966	2	0.405815614604061	0.439814225066256
HIRA	1.88789165537157	2	0.389089522186181	1.84722524247353
C22orf39	2.35468033484965	2	0.308097136517947	0.339232865491014
MRPL40	3.93871611093416	2	0.139546408522208	0.249479346661275
UFD1	22.1968328545616	2	1.51362742422112e-05	0.531083361236305
GNB1L	0.113791022349069	2	0.944692774048052	0.161286572540811
RTL10	0.616818362450569	2	0.734614665973544	0.965252672210625
TXNRD2	0.371143295659495	2	0.83062932066074	0.321730778557142
COMT	1.16713548654166	2	0.557904352116672	0.325836389798921
TANGO2	0.773933659184821	2	0.679113621028644	0.583478962869016
DGCR8	0.813767961678344	2	0.665721422261997	0.358188769037867
TRMT2A	1.04121107590383	2	0.594160652191479	0.211395349694019
RANBP1	0.0936383503959901	2	0.954259935854264	0.0568353463325912
ZDHHC8	0.567024351528702	2	0.753133952102713	0.442464497718227
DGCR6L	2.28724156404653	2	0.318663120747147	0.640126395636229
KLHL22	3.98340746309762	2	0.13646273141698	1.29146230465807
MED15	0.392116175712154	2	0.821964487136595	0.290017544558302
PI4KA	0.670055664080099	2	0.715318177311348	0.749492397498516
SNAP29	2.53515985218902	2	0.281512078103274	0.565008443391447
CRKL	0.369229285689133	2	0.831424617552297	0.401277046862553
LZTR1	1.64811502196435	2	0.438648218832641	1.31238398452087
THAP7	0.413685859474002	2	0.813147361227374	0.31162947636617
THAP7-AS1	6.47811565698044	2	0.0392008115932652	4.78974454039451
TMEM191C	4.28777641025956	2	0.117198265067189	2.08350136156483
UBE2L3	4.62544750763399	2	0.0989912562141776	0.108920219061643
YDJC	2.41895340474393	2	0.298353366195255	0.42359880304093
SDF2L1	10.8818673191122	2	0.00433543356153376	1.05096557363883
PPIL2	4.87176661387387	2	0.0875204055136158	1.2554418372517
YPEL1	0.0606048503120138	2	0.970152090781102	0.280778881754079
MAPK1	11.6730149645776	2	0.00291901957143914	1.2913109134911
PPM1F	2.96226297405468	2	0.227380264955571	2.23843059518019
AC245452.1	0.907596267052587	2	0.635210948098505	1.19120425497255
TOP3B	5.45576225157572	2	0.0653576276477711	0.763793370793197
IGLV6-57	4.76930135360908	2	0.0921211540152058	2.64553916611713
VPREB1	15.5449368323529	2	0.000421172353982979	2.23915616470005
AC245060.6	5.9842921167331	2	0.0501796326675519	0.707618669966537
AC245060.5	5.32553866354014	2	0.0697547798878863	1.21452212062667
IGLV1-51	0.162054089596079	2	0.922168751239723	0.458224287303898
IGLV3-21	0.000932953388069126	2	0.999533632089303	0.0237714200564428
IGLV3-1	0.208799268238166	2	0.900865208999977	0.467023997639743
IGLL5	1.30808638626491	2	0.519939306164925	0.226897686878157
IGLC2	68.800071681296	2	1.11022302462516e-15	1.25130150309243
IGLC3	19.3110370325328	2	6.40710127014499e-05	0.759448745463135
IGLC5	3.71480828604752	2	0.156077259203626	0.231444780491852
IGLC6	2.83283741252428	2	0.242581217715665	48.2192662990245
IGLC7	5.39010741936879	2	0.0675387541916351	3.55430159298268
RSPH14	6.6614698375609	2	0.0357668097061915	6.88497720080442
GNAZ	10.4255150042023	2	0.00544663385668409	2.78460805131538
BCR	0.4525644883003	2	0.797492982168835	0.74706135032406
IGLL1	27.964578032181	2	8.46387100739143e-07	5.34117937624141
VPREB3	90.6084128341797	2	0	1.57775253233894
CHCHD10	2.15303080239623	2	0.34078094396086	0.271507052838342
MMP11	0.692833749771267	2	0.707217604388225	1.13750426145495
SMARCB1	2.49898512523189	2	0.286650216997515	0.225099436431562
DERL3	2.77123217491446	2	0.250169625935565	1.15373547190356
SLC2A11	8.5405944896104	2	0.0139776277585439	2.13217094682653
MIF	3.60085142739969	2	0.165228533196913	0.127614852463132
DDT	3.03275420732592	2	0.219505694519333	0.332482792315225
CABIN1	2.03975749294884	2	0.360638666231796	1.31862571645989
SPECC1L	0.176347592144957	2	0.915601734909134	0.502031936880559
ADORA2A-AS1	0.0138125531720764	2	0.993117516935713	0.158412414201896
GUCD1	1.23181553784621	2	0.540150340994662	0.529169615537923
SNRPD3	0.00236571337421407	2	0.998817842612113	0.00861436886999471
GRK3	0.324235535941403	2	0.850341055702652	0.286512635580818
ASPHD2	0.392913618643542	2	0.821636817580319	0.469817394468246
HPS4	2.91123126800852	2	0.233256718921432	0.433746176978972
SRRD	0.843809599003966	2	0.655796468572156	0.543248693535453
TFIP11	1.86323373873216	2	0.393916284020464	0.56157333408044
TPST2	0.710743188592141	2	0.700912939560352	0.269774639764596
MIAT	0.618282284544412	2	0.734077153396687	0.481543620903745
MIATNB	0.146752376460399	2	0.929251190903938	0.377336800650615
PITPNB	0.191568169685057	2	0.908660188397321	0.136660280411342
TTC28	0.0813275181352791	2	0.960151918053605	0.368002168218783
CHEK2	14.9582354566489	2	0.0005647554635827	2.14220692382768
HSCB	1.9044121611023	2	0.385888782006608	0.492209569422231
CCDC117	0.844326279322995	2	0.655627071889781	0.478796750410563
XBP1	496.204564756354	2	0	1.22882227248415
Z93930.2	10.0981488903687	2	0.00641526838182316	3.86678381928368
RHBDD3	6.37661370588847	2	0.0412416400191173	2.32196516642434
EWSR1	3.5816615283886	2	0.166821522735634	0.16066410953887
AP1B1	0.648004414458175	2	0.723248646002632	0.0637554979253288
THOC5	1.26029887809149	2	0.532512216943014	0.598610098543364
NIPSNAP1	0.00258358290956549	2	0.99870904254864	0.0257046449796947
NF2	5.61492968846165	2	0.0603578150589532	1.73592048233058
ZMAT5	0.0743361040442598	2	0.963514201232889	0.118433267655998
UQCR10	6.45347684580316	2	0.039686729253519	0.128665924371251
ASCC2	0.0424036963742105	2	0.979021330943348	0.0783707094458939
MTMR3	2.18537259883987	2	0.335314527552693	0.834138568654366
AC003681.1	0.419714486346781	2	0.81069997066489	1.02770527409055
CASTOR1	2.92097998882151	2	0.232122508127942	34.8358068017096
TBC1D10A	0.000311531350416526	2	0.999844246455635	0.0102153869626855
SF3A1	1.05148590862618	2	0.591116028980697	0.452527828733409
